1710746
595990	0.000	0.207	0.074	0.000	0.000	0.207	0.074	0.000
596233	0.000	0.208	0.074	0.000	0.000	0.208	0.074	0.000
596348	0.000	0.209	0.074	0.000	0.000	0.209	0.074	0.000
596452	0.000	0.210	0.074	0.000	0.000	0.210	0.074	0.000
596478	0.000	0.211	0.074	0.000	0.000	0.211	0.074	0.000
596523	0.000	0.212	0.074	0.000	0.000	0.212	0.074	0.000
596540	0.000	0.213	0.074	0.000	0.000	0.213	0.074	0.000
596545	0.000	0.214	0.074	0.000	0.000	0.214	0.074	0.000
596574	0.000	0.215	0.074	0.000	0.000	0.215	0.074	0.000
596596	0.000	0.216	0.074	0.000	0.000	0.216	0.074	0.000
596603	0.000	0.217	0.074	0.000	0.000	0.217	0.074	0.000
596614	0.000	0.218	0.074	0.000	0.000	0.218	0.074	0.000
596621	0.000	0.219	0.074	0.000	0.000	0.219	0.074	0.000
596634	0.000	0.220	0.074	0.000	0.000	0.220	0.074	0.000
596687	0.000	0.221	0.074	0.000	0.000	0.221	0.074	0.000
596695	0.000	0.222	0.074	0.000	0.000	0.222	0.074	0.000
596703	0.000	0.223	0.074	0.000	0.000	0.223	0.074	0.000
596707	0.000	0.224	0.074	0.000	0.000	0.224	0.074	0.000
596716	0.000	0.225	0.074	0.000	0.000	0.225	0.074	0.000
596725	0.000	0.226	0.074	0.000	0.000	0.226	0.074	0.000
596754	0.000	0.227	0.074	0.000	0.000	0.227	0.074	0.000
596774	0.000	0.228	0.074	0.000	0.000	0.228	0.074	0.000
596786	0.000	0.229	0.074	0.000	0.000	0.229	0.074	0.000
596793	0.000	0.230	0.074	0.000	0.000	0.230	0.074	0.000
596798	0.000	0.231	0.074	0.000	0.000	0.231	0.074	0.000
596808	0.000	0.232	0.074	0.000	0.000	0.232	0.074	0.000
596860	0.000	0.233	0.074	0.000	0.000	0.233	0.074	0.000
596915	0.000	0.234	0.074	0.000	0.000	0.234	0.074	0.000
596940	0.000	0.235	0.074	0.000	0.000	0.235	0.074	0.000
596961	0.000	0.236	0.074	0.000	0.000	0.236	0.074	0.000
596967	0.000	0.237	0.074	0.000	0.000	0.237	0.074	0.000
596979	0.000	0.238	0.074	0.000	0.000	0.238	0.074	0.000
596989	0.000	0.239	0.074	0.000	0.000	0.239	0.074	0.000
597010	0.000	0.240	0.074	0.000	0.000	0.240	0.074	0.000
597034	0.000	0.241	0.074	0.000	0.000	0.241	0.074	0.000
597044	0.000	0.242	0.074	0.000	0.000	0.242	0.074	0.000
597050	0.000	0.243	0.074	0.000	0.000	0.243	0.074	0.000
597054	0.000	0.244	0.074	0.000	0.000	0.244	0.074	0.000
597060	0.000	0.245	0.074	0.000	0.000	0.245	0.074	0.000
597063	0.000	0.246	0.074	0.000	0.000	0.246	0.074	0.000
597078	0.000	0.247	0.074	0.000	0.000	0.247	0.074	0.000
597094	0.000	0.248	0.074	0.000	0.000	0.248	0.074	0.000
597169	0.000	0.249	0.074	0.000	0.000	0.249	0.074	0.000
597255	0.000	0.250	0.074	0.000	0.000	0.250	0.074	0.000
597327	0.000	0.251	0.074	0.000	0.000	0.251	0.074	0.000
597370	0.000	0.252	0.074	0.000	0.000	0.252	0.074	0.000
597408	0.000	0.253	0.074	0.000	0.000	0.253	0.074	0.000
597433	0.000	0.254	0.074	0.000	0.000	0.254	0.074	0.000
597468	0.000	0.255	0.074	0.000	0.000	0.255	0.074	0.000
597496	0.000	0.256	0.074	0.000	0.000	0.256	0.074	0.000
597585	0.000	0.257	0.074	0.000	0.000	0.257	0.074	0.000
597699	0.000	0.258	0.074	0.000	0.000	0.258	0.074	0.000
597760	0.000	0.259	0.074	0.000	0.000	0.259	0.074	0.000
597806	0.000	0.260	0.074	0.000	0.000	0.260	0.074	0.000
597846	0.000	0.261	0.074	0.000	0.000	0.261	0.074	0.000
597872	0.000	0.262	0.074	0.000	0.000	0.262	0.074	0.000
597884	0.000	0.263	0.074	0.000	0.000	0.263	0.074	0.000
597931	0.000	0.264	0.074	0.000	0.000	0.264	0.074	0.000
597990	0.000	0.265	0.074	0.000	0.000	0.265	0.074	0.000
598040	0.000	0.266	0.074	0.000	0.000	0.266	0.074	0.000
598057	0.000	0.267	0.074	0.000	0.000	0.267	0.074	0.000
598067	0.000	0.268	0.074	0.000	0.000	0.268	0.074	0.000
598070	0.000	0.269	0.074	0.000	0.000	0.269	0.074	0.000
598078	0.000	0.270	0.074	0.000	0.000	0.270	0.074	0.000
598087	0.000	0.271	0.074	0.000	0.000	0.271	0.074	0.000
598101	0.000	0.272	0.074	0.000	0.000	0.272	0.074	0.000
598707	0.000	0.273	0.074	0.000	0.000	0.273	0.074	0.000
598712	0.000	0.274	0.074	0.000	0.000	0.274	0.074	0.000
598721	0.000	0.275	0.074	0.000	0.000	0.275	0.074	0.000
598730	0.000	0.276	0.074	0.000	0.000	0.276	0.074	0.000
598757	0.000	0.277	0.074	0.000	0.000	0.277	0.074	0.000
598773	0.000	0.278	0.074	0.000	0.000	0.278	0.074	0.000
598775	0.000	0.279	0.074	0.000	0.000	0.279	0.074	0.000
598776	0.000	0.280	0.074	0.000	0.000	0.280	0.074	0.000
598785	0.000	0.281	0.074	0.000	0.000	0.281	0.074	0.000
598796	0.000	0.282	0.074	0.000	0.000	0.282	0.074	0.000
598828	0.000	0.283	0.074	0.000	0.000	0.283	0.074	0.000
598837	0.000	0.284	0.074	0.000	0.000	0.284	0.074	0.000
598842	0.000	0.285	0.074	0.000	0.000	0.285	0.074	0.000
598847	0.000	0.286	0.074	0.000	0.000	0.286	0.074	0.000
598853	0.000	0.287	0.074	0.000	0.000	0.287	0.074	0.000
598872	0.000	0.288	0.074	0.000	0.000	0.288	0.074	0.000
598884	0.000	0.289	0.074	0.000	0.000	0.289	0.074	0.000
598913	0.000	0.290	0.074	0.000	0.000	0.290	0.074	0.000
598919	0.000	0.291	0.074	0.000	0.000	0.291	0.074	0.000
598921	0.000	0.293	0.074	0.000	0.000	0.293	0.074	0.000
598923	0.000	0.294	0.074	0.000	0.000	0.294	0.074	0.000
598937	0.000	0.295	0.074	0.000	0.000	0.295	0.074	0.000
599035	0.000	0.296	0.074	0.000	0.000	0.296	0.074	0.000
599044	0.000	0.297	0.074	0.000	0.000	0.297	0.074	0.000
599057	0.000	0.298	0.074	0.000	0.000	0.298	0.074	0.000
599060	0.000	0.299	0.074	0.000	0.000	0.299	0.074	0.000
599068	0.000	0.300	0.074	0.000	0.000	0.300	0.074	0.000
599071	0.000	0.301	0.074	0.000	0.000	0.301	0.074	0.000
599092	0.000	0.302	0.074	0.000	0.000	0.302	0.074	0.000
599097	0.000	0.303	0.074	0.000	0.000	0.303	0.074	0.000
599098	0.000	0.304	0.074	0.000	0.000	0.304	0.074	0.000
599117	0.000	0.305	0.074	0.000	0.000	0.305	0.074	0.000
599121	0.000	0.306	0.074	0.000	0.000	0.306	0.074	0.000
599130	0.000	0.307	0.074	0.000	0.000	0.307	0.074	0.000
599166	0.000	0.308	0.074	0.000	0.000	0.308	0.074	0.000
599182	0.000	0.309	0.074	0.000	0.000	0.309	0.074	0.000
599236	0.000	0.310	0.074	0.000	0.000	0.310	0.074	0.000
599305	0.000	0.311	0.074	0.000	0.000	0.311	0.074	0.000
599335	0.000	0.312	0.074	0.000	0.000	0.312	0.074	0.000
599461	0.000	0.313	0.074	0.000	0.000	0.313	0.074	0.000
599533	0.000	0.314	0.074	0.000	0.000	0.314	0.074	0.000
599547	0.000	0.315	0.074	0.000	0.000	0.315	0.074	0.000
599592	0.000	0.316	0.074	0.000	0.000	0.316	0.074	0.000
599623	0.000	0.317	0.074	0.000	0.000	0.317	0.074	0.000
599625	0.000	0.318	0.074	0.000	0.000	0.318	0.074	0.000
599636	0.000	0.319	0.074	0.000	0.000	0.319	0.074	0.000
599696	0.000	0.320	0.074	0.000	0.000	0.320	0.074	0.000
599724	0.000	0.321	0.074	0.000	0.000	0.321	0.074	0.000
599743	0.000	0.322	0.074	0.000	0.000	0.322	0.074	0.000
599757	0.000	0.323	0.074	0.000	0.000	0.323	0.074	0.000
599787	0.000	0.324	0.074	0.000	0.000	0.324	0.074	0.000
599826	0.000	0.325	0.074	0.000	0.000	0.325	0.074	0.000
599835	0.000	0.326	0.074	0.000	0.000	0.326	0.074	0.000
599837	0.000	0.327	0.074	0.000	0.000	0.327	0.074	0.000
599897	0.000	0.328	0.074	0.000	0.000	0.328	0.074	0.000
599915	0.000	0.329	0.074	0.000	0.000	0.329	0.074	0.000
599957	0.000	0.330	0.074	0.000	0.000	0.330	0.074	0.000
599967	0.000	0.331	0.074	0.000	0.000	0.331	0.074	0.000
599976	0.000	0.332	0.074	0.000	0.000	0.332	0.074	0.000
600015	0.000	0.333	0.074	0.000	0.000	0.333	0.074	0.000
600020	0.000	0.334	0.074	0.000	0.000	0.334	0.074	0.000
600059	0.000	0.335	0.074	0.000	0.000	0.335	0.074	0.000
600085	0.000	0.336	0.074	0.000	0.000	0.336	0.074	0.000
600087	0.000	0.337	0.074	0.000	0.000	0.337	0.074	0.000
600092	0.000	0.338	0.074	0.000	0.000	0.338	0.074	0.000
600095	0.000	0.339	0.074	0.000	0.000	0.339	0.074	0.000
600101	0.000	0.340	0.074	0.000	0.000	0.340	0.074	0.000
600996	0.000	0.341	0.074	0.000	0.000	0.341	0.074	0.000
601000	0.000	0.342	0.074	0.000	0.000	0.342	0.074	0.000
601032	0.000	0.343	0.074	0.000	0.000	0.343	0.074	0.000
601071	0.000	0.344	0.074	0.000	0.000	0.344	0.074	0.000
601081	0.000	0.345	0.074	0.000	0.000	0.345	0.074	0.000
601084	0.000	0.346	0.074	0.000	0.000	0.346	0.074	0.000
601100	0.000	0.347	0.074	0.000	0.000	0.347	0.074	0.000
601104	0.000	0.348	0.074	0.000	0.000	0.348	0.074	0.000
601122	0.000	0.349	0.074	0.000	0.000	0.349	0.074	0.000
601154	0.000	0.350	0.074	0.000	0.000	0.350	0.074	0.000
601174	0.000	0.351	0.074	0.000	0.000	0.351	0.074	0.000
601198	0.000	0.352	0.074	0.000	0.000	0.352	0.074	0.000
601208	0.000	0.353	0.074	0.000	0.000	0.353	0.074	0.000
601214	0.000	0.354	0.074	0.000	0.000	0.354	0.074	0.000
601227	0.000	0.355	0.074	0.000	0.000	0.355	0.074	0.000
601237	0.000	0.356	0.074	0.000	0.000	0.356	0.074	0.000
601254	0.000	0.357	0.074	0.000	0.000	0.357	0.074	0.000
601267	0.000	0.358	0.074	0.000	0.000	0.358	0.074	0.000
601283	0.000	0.359	0.074	0.000	0.000	0.359	0.074	0.000
601295	0.000	0.360	0.074	0.000	0.000	0.360	0.074	0.000
601303	0.000	0.361	0.074	0.000	0.000	0.361	0.074	0.000
601307	0.000	0.362	0.074	0.000	0.000	0.362	0.074	0.000
601324	0.000	0.363	0.074	0.000	0.000	0.363	0.074	0.000
601340	0.000	0.364	0.074	0.000	0.000	0.364	0.074	0.000
601363	0.000	0.365	0.074	0.000	0.000	0.365	0.074	0.000
601393	0.000	0.366	0.074	0.000	0.000	0.366	0.074	0.000
601456	0.000	0.367	0.074	0.000	0.000	0.367	0.074	0.000
601572	0.000	0.368	0.074	0.000	0.000	0.368	0.074	0.000
601811	0.000	0.369	0.074	0.000	0.000	0.369	0.074	0.000
602152	0.000	0.370	0.074	0.000	0.000	0.370	0.074	0.000
602720	0.000	0.371	0.074	0.000	0.000	0.371	0.074	0.000
603450	0.000	0.372	0.074	0.000	0.000	0.372	0.074	0.000
604375	0.000	0.373	0.074	0.000	0.000	0.373	0.074	0.000
605403	0.000	0.374	0.074	0.000	0.000	0.374	0.074	0.000
606518	0.000	0.375	0.074	0.000	0.000	0.375	0.074	0.000
607747	0.000	0.376	0.074	0.000	0.000	0.376	0.074	0.000
609118	0.000	0.377	0.074	0.000	0.000	0.377	0.074	0.000
610743	0.000	0.378	0.074	0.000	0.000	0.378	0.074	0.000
612222	0.000	0.379	0.074	0.000	0.000	0.379	0.074	0.000
614026	0.000	0.380	0.074	0.000	0.000	0.380	0.074	0.000
615642	0.000	0.381	0.074	0.000	0.000	0.381	0.074	0.000
617231	0.000	0.382	0.074	0.000	0.000	0.382	0.074	0.000
618654	0.000	0.383	0.074	0.000	0.000	0.383	0.074	0.000
620540	0.000	0.384	0.074	0.000	0.000	0.384	0.074	0.000
622317	0.000	0.385	0.074	0.000	0.000	0.385	0.074	0.000
624458	0.000	0.386	0.074	0.000	0.000	0.386	0.074	0.000
627068	0.000	0.387	0.074	0.000	0.000	0.387	0.074	0.000
630217	0.000	0.388	0.074	0.000	0.000	0.388	0.074	0.000
633602	0.000	0.389	0.074	0.000	0.000	0.389	0.074	0.000
637605	0.000	0.390	0.074	0.000	0.000	0.390	0.074	0.000
641247	0.000	0.391	0.074	0.000	0.000	0.391	0.074	0.000
645071	0.000	0.392	0.074	0.000	0.000	0.392	0.074	0.000
649027	0.000	0.393	0.074	0.000	0.000	0.393	0.074	0.000
653414	0.000	0.394	0.074	0.000	0.000	0.394	0.074	0.000
657982	0.000	0.395	0.074	0.000	0.000	0.395	0.074	0.000
661978	0.000	0.396	0.074	0.000	0.000	0.396	0.074	0.000
665818	0.000	0.397	0.074	0.000	0.000	0.397	0.074	0.000
669541	0.000	0.398	0.074	0.000	0.000	0.398	0.074	0.000
672707	0.000	0.399	0.074	0.000	0.000	0.399	0.074	0.000
675884	0.000	0.400	0.074	0.000	0.000	0.400	0.074	0.000
